"DayTime","y","m","d","DailyMean_Temperature","Acc_Temperature","Acc_Percipitation","Acc_Radiation","DailySum_Percipitation","DailySum_Radiation","sowing_date","DFG_year","sowingD","Das","Daily_TQ","Acc_TQ"
2020-05-19,2020,5,19,15.6041666666667,1475.8625,235.15,1699.35084,0,16.65648,"Early","DFG2020",2019-10-24,208,1.0674379706275,283.40908725863
2020-06-08,2020,6,8,13.9833333333333,1612.4125,245.37,2021.3478,2.07,20.4894,"Late","DFG2020",2019-11-13,208,1.46527294398093,293.436852479315
2021-05-18,2021,5,18,11.1208333333333,1260.35,250.42,1432.8216,2.14,13.212,"Early","DFG2021",2020-10-22,208,1.18804046459348,269.340013904196
2021-06-01,2021,6,1,17.9083333333333,1262.59166666667,238.15,1648.52532,0,27.8892,"Late","DFG2021",2020-11-05,208,1.55733085155887,285.594512199618
2019-05-22,2019,5,22,12.0333333333333,1406.45833333333,248.96,1530.86328,0,10.5174,"Early","DFG2019",2018-10-25,209,0.874022160664822,305.41451097465
2019-06-05,2019,6,5,23.7125,1528.33333333333,266.47,1750.03488,0.21,25.5762,"Late","DFG2019",2018-11-08,209,1.07859567738535,314.550348223948
2020-05-20,2020,5,20,15.25,1491.1125,235.25,1715.82948,0.1,16.47864,"Early","DFG2020",2019-10-24,209,1.08056655737705,284.489653816007
2020-06-09,2020,6,9,15.4166666666667,1627.82916666667,245.58,2041.65324,0.21,20.30544,"Late","DFG2020",2019-11-13,209,1.31710962162162,294.753962100937
2021-05-19,2021,5,19,10.7833333333333,1271.13333333333,251.27,1450.68588,0.85,17.86428,"Early","DFG2021",2020-10-22,209,1.65665656877899,270.996670472975
2021-06-02,2021,6,2,19.3833333333333,1281.975,238.15,1674.23724,0,25.71192,"Late","DFG2021",2020-11-05,209,1.32649630266552,286.921008502284
2019-05-23,2019,5,23,14.2333333333333,1420.69166666667,248.96,1556.72892,0,25.86564,"Early","DFG2019",2018-10-25,210,1.8172580796253,307.231769054275
2019-06-06,2019,6,6,16.1958333333333,1544.52916666667,266.53,1759.24836,0.06,9.21348,"Late","DFG2019",2018-11-08,210,0.568879650115772,315.119227874063
2020-05-21,2020,5,21,16.7958333333333,1507.90833333333,235.31,1743.83064,0.06,28.00116,"Early","DFG2020",2019-10-24,210,1.66714919374845,286.156803009755
2020-06-10,2020,6,10,16.6458333333333,1644.475,245.91,2062.16244,0.33,20.5092,"Late","DFG2020",2019-11-13,210,1.23209211514393,295.986054216081
2021-05-20,2021,5,20,12.1458333333333,1283.27916666667,251.37,1474.35984,0.1,23.67396,"Early","DFG2021",2020-10-22,210,1.94914250428817,272.945812977263
2021-06-03,2021,6,3,19.0375,1301.0125,240.92,1691.66736,2.77,17.43012,"Late","DFG2021",2020-11-05,210,0.915567695338148,287.836576197622
2019-05-24,2019,5,24,15.8583333333333,1436.55,249.5,1578.02904,0.54,21.30012,"Early","DFG2019",2018-10-25,211,1.3431499737257,308.574919028001
2019-06-07,2019,6,7,17.1875,1561.71666666667,276.32,1787.2218,9.79,27.97344,"Late","DFG2019",2018-11-08,211,1.6275456,316.746773474064
2020-05-22,2020,5,22,17.5416666666667,1525.45,239.46,1754.73288,4.15,10.90224,"Early","DFG2020",2019-10-24,211,0.62150536817102,286.778308377926
2020-06-11,2020,6,11,16.2083333333333,1660.68333333333,246.15,2083.07916,0.24,20.91672,"Late","DFG2020",2019-11-13,211,1.29049172236504,297.276545938446
2021-05-21,2021,5,21,14.0708333333333,1297.35,251.37,1496.56572,0,22.20588,"Early","DFG2021",2020-10-22,211,1.5781496002369,274.5239625775
2021-06-04,2021,6,4,21.5375,1322.55,240.92,1718.5878,0,26.92044,"Late","DFG2021",2020-11-05,211,1.24993337202554,289.086509569647
2019-05-25,2019,5,25,11.6541666666667,1448.20416666667,249.5,1590.91236,0,12.88332,"Early","DFG2019",2018-10-25,212,1.10546900250268,309.680388030504
2019-06-08,2019,6,8,15.0583333333333,1576.775,276.88,1811.86056,0.56,24.63876,"Late","DFG2019",2018-11-08,212,1.6362209186497,318.382994392713
2020-05-23,2020,5,23,14.6083333333333,1540.05833333333,239.46,1770.22908,0,15.4962,"Early","DFG2020",2019-10-24,212,1.06077809469481,287.839086472621
2020-06-12,2020,6,12,20.4,1681.08333333333,246.15,2105.47368,0,22.39452,"Late","DFG2020",2019-11-13,212,1.09777058823529,298.374316526681
2021-05-22,2021,5,22,10.9333333333333,1308.28333333333,251.82,1505.74752,0.45,9.1818,"Early","DFG2021",2020-10-22,212,0.839798780487807,275.363761357988
2021-06-05,2021,6,5,19.75,1342.3,248,1731.57768,7.08,12.98988,"Late","DFG2021",2020-11-05,212,0.657715443037975,289.744225012685
2019-05-26,2019,5,26,15.5791666666667,1463.78333333333,249.53,1609.52796,0.03,18.6156,"Early","DFG2019",2018-10-25,213,1.19490345012035,310.875291480624
2019-06-09,2019,6,9,17.2666666666667,1594.04166666667,276.88,1839.91536,0,28.0548,"Late","DFG2019",2018-11-08,213,1.62479536679536,320.007789759509
2020-05-24,2020,5,24,12.8291666666667,1552.8875,244.73,1784.34756,5.27,14.11848,"Early","DFG2020",2019-10-24,213,1.10049860344267,288.939585076064
2020-06-13,2020,6,13,20.8791666666667,1701.9625,246.3,2122.10496,0.15,16.63128,"Late","DFG2020",2019-11-13,213,0.796549032129314,299.170865558811
2021-05-23,2021,5,23,10.6958333333333,1318.97916666667,253.22,1518.79392,1.4,13.0464,"Early","DFG2021",2020-10-22,213,1.21976470588236,276.58352606387
2021-06-06,2021,6,6,16.6041666666667,1358.90416666667,248.16,1737.53208,0.16,5.9544,"Late","DFG2021",2020-11-05,213,0.358608782936009,290.102833795622
2019-05-27,2019,5,27,15.8083333333333,1479.59166666667,249.69,1625.15592,0.16,15.62796,"Early","DFG2019",2018-10-25,214,0.988589984185558,311.86388146481
2019-06-10,2019,6,10,20.5375,1614.57916666667,276.88,1862.75124,0,22.83588,"Late","DFG2019",2018-11-08,214,1.11191138161899,321.119701141128
2020-05-25,2020,5,25,12.275,1565.1625,244.89,1801.81728,0.16,17.46972,"Early","DFG2020",2019-10-24,214,1.42319511201629,290.36278018808
2020-06-14,2020,6,14,19.0208333333333,1720.98333333333,256.76,2128.94928,10.46,6.84432,"Late","DFG2020",2019-11-13,214,0.359832814895948,299.530698373706
2021-05-24,2021,5,24,14.025,1333.00416666667,253.99,1543.15332,0.77,24.3594,"Early","DFG2021",2020-10-22,214,1.73685561497326,278.320381678844
2021-06-07,2021,6,7,16.35,1375.25416666667,248.16,1751.62608,0,14.094,"Late","DFG2021",2020-11-05,214,0.862018348623853,290.964852144245
2019-05-28,2019,5,28,13.3291666666667,1492.92083333333,249.75,1640.17152,0.06,15.0156,"Early","DFG2019",2018-10-25,215,1.12652203813691,312.990403502946
2019-06-11,2019,6,11,18.0916666666667,1632.67083333333,285.86,1878.57972,8.98,15.82848,"Late","DFG2019",2018-11-08,215,0.874904467987101,321.994605609115
2020-05-26,2020,5,26,13.3958333333333,1578.55833333333,244.89,1825.06752,0,23.25024,"Early","DFG2020",2019-10-24,215,1.73563222395024,292.09841241203
2020-06-15,2020,6,15,17.2708333333333,1738.25416666667,258.74,2142.54108,1.98,13.5918,"Late","DFG2020",2019-11-13,215,0.786979975874549,300.317678349581
2021-05-25,2021,5,25,10.125,1343.12916666667,256.51,1556.7894,2.52,13.63608,"Early","DFG2021",2020-10-22,215,1.34677333333333,279.667155012177
2021-06-08,2021,6,8,18.475,1393.72916666667,248.16,1772.05248,0,20.4264,"Late","DFG2021",2020-11-05,215,1.10562381596752,292.070475960213
2019-05-29,2019,5,29,12.0625,1504.98333333333,249.75,1664.01756,0,23.84604,"Early","DFG2019",2018-10-25,216,1.97687378238342,314.96727728533
2019-06-12,2019,6,12,16.5416666666667,1649.2125,288.82,1886.01732,2.96,7.4376,"Late","DFG2019",2018-11-08,216,0.449628211586901,322.444233820702
2020-05-27,2020,5,27,16.25,1594.80833333333,244.92,1850.91696,0.03,25.84944,"Early","DFG2020",2019-10-24,216,1.59073476923077,293.689147181261
2020-06-16,2020,6,16,19.0041666666667,1757.25833333333,258.74,2162.9016,0,20.36052,"Late","DFG2020",2019-11-13,216,1.07137136592852,301.38904971551
2021-05-26,2021,5,26,11.4083333333333,1354.5375,257.74,1575.22788,1.23,18.43848,"Early","DFG2021",2020-10-22,216,1.61622907231556,281.283384084493
2021-06-09,2021,6,9,20.3375,1414.06666666667,249.56,1793.71044,1.4,21.65796,"Late","DFG2021",2020-11-05,216,1.06492735095267,293.135403311166
2019-05-30,2019,5,30,14.5458333333333,1519.52916666667,249.75,1674.20052,0,10.18296,"Early","DFG2019",2018-10-25,217,0.700060269263823,315.667337554594
2019-06-13,2019,6,13,17.8041666666667,1667.01666666667,288.85,1911.65004,0.03,25.63272,"Late","DFG2019",2018-11-08,217,1.43970344020594,323.883937260907
2020-05-28,2020,5,28,13.8916666666667,1608.7,244.92,1878.18948,0,27.27252,"Early","DFG2020",2019-10-24,217,1.96322879424115,295.652375975502
2020-06-17,2020,6,17,20.8416666666667,1778.1,258.74,2188.19088,0,25.28928,"Late","DFG2020",2019-11-13,217,1.21340007996801,302.602449795478
2021-05-27,2021,5,27,11.1875,1365.725,258.72,1588.6026,0.98,13.37472,"Early","DFG2021",2020-10-22,217,1.19550569832402,282.478889782817
2021-06-10,2021,6,10,19.8208333333333,1433.8875,249.56,1819.14696,0,25.43652,"Late","DFG2021",2020-11-05,217,1.28332243010301,294.418725741269
2019-05-31,2019,5,31,17.9625,1537.49166666667,252.42,1689.90768,2.67,15.70716,"Early","DFG2019",2018-10-25,218,0.874441753653445,316.541779308247
2019-06-14,2019,6,14,20.9416666666667,1687.95833333333,288.85,1936.05192,0,24.40188,"Late","DFG2019",2018-11-08,218,1.16523103859928,325.049168299507
2020-05-29,2020,5,29,14.375,1623.075,244.92,1907.5626,0,29.37312,"Early","DFG2020",2019-10-24,218,2.04334747826087,297.695723453763
2020-06-18,2020,6,18,17.4291666666667,1795.52916666667,262.3,2192.6574,3.56,4.46652,"Late","DFG2020",2019-11-13,218,0.256266985417164,302.858716780895
2021-05-28,2021,5,28,11.6416666666667,1377.36666666667,261.39,1609.15104,2.67,20.54844,"Early","DFG2021",2020-10-22,218,1.76507716535433,284.243966948171
2021-06-11,2021,6,11,20.4916666666667,1454.37916666667,249.56,1844.37972,0,25.23276,"Late","DFG2021",2020-11-05,218,1.23136689711265,295.650092638381
2019-06-01,2019,6,1,19.3125,1556.80416666667,252.42,1717.4682,0,27.56052,"Early","DFG2019",2018-10-25,219,1.42708194174757,317.968861249995
2019-06-15,2019,6,15,19.5416666666667,1707.5,305.81,1952.71452,16.96,16.6626,"Late","DFG2019",2018-11-08,219,0.852670362473346,325.90183866198
2020-05-30,2020,5,30,14.4875,1637.5625,244.92,1928.66004,0,21.09744,"Early","DFG2020",2019-10-24,219,1.45625125107852,299.151974704841
2020-06-19,2020,6,19,18.8041666666667,1814.33333333333,263.58,2218.22028,1.28,25.56288,"Late","DFG2020",2019-11-13,219,1.35942636826944,304.218143149164
2021-05-29,2021,5,29,10.6375,1388.00416666667,261.39,1622.19888,0,13.04784,"Early","DFG2021",2020-10-22,219,1.22658895417156,285.470555902342
2021-06-12,2021,6,12,17.7,1472.07916666667,249.59,1862.11476,0.03,17.73504,"Late","DFG2021",2020-11-05,219,1.00197966101695,296.652072299398
2019-06-02,2019,6,2,22.2708333333333,1579.075,252.42,1744.85016,0,27.38196,"Early","DFG2019",2018-10-25,220,1.22949867165575,319.198359921651
2019-06-16,2019,6,16,16.825,1724.325,306.15,1965.66552,0.34,12.951,"Late","DFG2019",2018-11-08,220,0.769747399702823,326.671586061683
2020-05-31,2020,5,31,15.0666666666667,1652.62916666667,244.92,1952.63784,0,23.9778,"Early","DFG2020",2019-10-24,220,1.59144690265486,300.743421607496
2020-06-20,2020,6,20,18.3083333333333,1832.64166666667,263.58,2246.45364,0,28.23336,"Late","DFG2020",2019-11-13,220,1.54210432407829,305.760247473242
2021-05-30,2021,5,30,14.275,1402.27916666667,261.39,1649.83608,0,27.6372,"Early","DFG2021",2020-10-22,220,1.93605604203152,287.406611944374
2021-06-13,2021,6,13,15.1458333333333,1487.225,249.59,1889.09856,0,26.9838,"Late","DFG2021",2020-11-05,220,1.78159889958735,298.433671198986
2019-06-03,2019,6,3,19.6708333333333,1598.74583333333,271.5,1760.73624,19.08,15.88608,"Early","DFG2019",2018-10-25,221,0.807595678881594,320.005955600532
2019-06-17,2019,6,17,19.8375,1744.1625,306.15,1992.96504,0,27.29952,"Late","DFG2019",2018-11-08,221,1.3761572778828,328.047743339566
2020-06-01,2020,6,1,16.6583333333333,1669.2875,244.92,1982.3094,0,29.67156,"Early","DFG2020",2019-10-24,221,1.78118419209605,302.524605799592
2020-06-21,2020,6,21,18.8833333333333,1851.525,263.61,2276.36424,0.03,29.9106,"Late","DFG2020",2019-11-13,221,1.58396822594881,307.344215699191
2021-05-31,2021,5,31,15.2625,1417.54166666667,261.39,1680.28812,0,30.45204,"Early","DFG2021",2020-10-22,221,1.99521965601966,289.401831600394
2021-06-14,2021,6,14,19.2708333333333,1506.49583333333,249.62,1918.62396,0.03,29.5254,"Late","DFG2021",2020-11-05,221,1.53212886486487,299.96580006385
2019-06-04,2019,6,4,20.0708333333333,1618.81666666667,271.53,1781.33112,0.03,20.59488,"Early","DFG2019",2018-10-25,222,1.02610986090928,321.032065461441
2019-06-18,2019,6,18,22.6541666666667,1766.81666666667,306.15,2018.97612,0,26.01108,"Late","DFG2019",2018-11-08,222,1.14818083501931,329.195924174585
2020-06-02,2020,6,2,18.8333333333333,1688.12083333333,244.92,2010.34836,0,28.03896,"Early","DFG2020",2019-10-24,222,1.48879433628319,304.013400135875
2020-06-22,2020,6,22,19.2833333333333,1870.80833333333,263.65,2302.09452,0.04,25.73028,"Late","DFG2020",2019-11-13,222,1.33432739844425,308.678543097635
2021-06-01,2021,6,1,17.9083333333333,1435.45,261.39,1708.17732,0,27.8892,"Early","DFG2021",2020-10-22,222,1.55733085155887,290.959162451952
2021-06-15,2021,6,15,17.8583333333333,1524.35416666667,249.65,1942.254,0.03,23.63004,"Late","DFG2021",2020-11-05,222,1.32319402706486,301.288994090915
2019-06-05,2019,6,5,23.7125,1642.52916666667,271.74,1806.90732,0.21,25.5762,"Early","DFG2019",2018-10-25,223,1.07859567738535,322.110661138827
2019-06-19,2019,6,19,22.4083333333333,1789.225,318.65,2040.77088,12.5,21.79476,"Late","DFG2019",2018-11-08,223,0.972618519895874,330.168542694481
2020-06-03,2020,6,3,19.4541666666667,1707.575,245.08,2032.08372,0.16,21.73536,"Early","DFG2020",2019-10-24,223,1.11725988434354,305.130660020219
2020-06-23,2020,6,23,19.3625,1890.17083333333,263.65,2331.57816,0,29.48364,"Late","DFG2020",2019-11-13,223,1.52271865719819,310.201261754834
2021-06-02,2021,6,2,19.3833333333333,1454.83333333333,261.39,1733.88924,0,25.71192,"Early","DFG2021",2020-10-22,223,1.32649630266552,292.285658754618
2021-06-16,2021,6,16,21.0125,1545.36666666667,249.68,1970.50068,0.03,28.24668,"Late","DFG2021",2020-11-05,223,1.34427983343248,302.633273924348
2019-06-06,2019,6,6,16.1958333333333,1658.725,271.8,1816.1208,0.06,9.21348,"Early","DFG2019",2018-10-25,224,0.568879650115772,322.679540788943
2019-06-20,2019,6,20,19.3708333333333,1808.59583333333,319.97,2061.72144,1.32,20.95056,"Late","DFG2019",2018-11-08,224,1.08155181759518,331.250094512076
2020-06-04,2020,6,4,14.5583333333333,1722.13333333333,252.67,2039.20884,7.59,7.12512,"Early","DFG2020",2019-10-24,224,0.489418660560963,305.62007868078
2020-06-24,2020,6,24,20.125,1910.29583333333,263.65,2360.37888,0,28.80072,"Late","DFG2020",2019-11-13,224,1.43109167701863,311.632353431852
2021-06-03,2021,6,3,19.0375,1473.87083333333,264.16,1751.31936,2.77,17.43012,"Early","DFG2021",2020-10-22,224,0.915567695338148,293.201226449956
2021-06-17,2021,6,17,26,1571.36666666667,249.68,1999.41264,0,28.91196,"Late","DFG2021",2020-11-05,224,1.11199846153846,303.745272385886
2019-06-07,2019,6,7,17.1875,1675.9125,281.59,1844.09424,9.79,27.97344,"Early","DFG2019",2018-10-25,225,1.6275456,324.307086388943
2019-06-21,2019,6,21,18.0708333333333,1826.66666666667,319.97,2086.6356,0,24.91416,"Late","DFG2019",2018-11-08,225,1.37869458150796,332.628789093584
2020-06-05,2020,6,5,11.275,1733.40833333333,257.76,2057.56164,5.09,18.3528,"Early","DFG2020",2019-10-24,225,1.62774279379157,307.247821474572
2020-06-25,2020,6,25,21.1458333333333,1931.44166666667,263.65,2384.72568,0,24.3468,"Late","DFG2020",2019-11-13,225,1.1513757635468,312.783729195399
2021-06-04,2021,6,4,21.5375,1495.40833333333,264.16,1778.2398,0,26.92044,"Early","DFG2021",2020-10-22,225,1.24993337202554,294.451159821982
2021-06-18,2021,6,18,26.2291666666667,1597.59583333333,249.71,2025.13176,0.03,25.71912,"Late","DFG2021",2020-11-05,225,0.980554217633041,304.725826603519
2019-06-08,2019,6,8,15.0583333333333,1690.97083333333,282.15,1868.733,0.56,24.63876,"Early","DFG2019",2018-10-25,226,1.6362209186497,325.943307307592
2019-06-22,2019,6,22,18.3,1844.96666666667,319.97,2113.90488,0,27.26928,"Late","DFG2019",2018-11-08,226,1.49012459016393,334.118913683748
2020-06-06,2020,6,6,12.2875,1745.69583333333,263.02,2079.13644,5.26,21.5748,"Early","DFG2020",2019-10-24,226,1.75583316378433,309.003654638356
2020-06-26,2020,6,26,22.5791666666667,1954.02083333333,263.68,2410.98948,0.03,26.2638,"Late","DFG2020",2019-11-13,226,1.16318730393061,313.94691649933
2021-06-05,2021,6,5,19.75,1515.15833333333,271.24,1791.22968,7.08,12.98988,"Early","DFG2021",2020-10-22,226,0.657715443037975,295.10887526502
2021-06-19,2021,6,19,25.0541666666667,1622.65,249.74,2052.91836,0.03,27.7866,"Late","DFG2021",2020-11-05,226,1.10906103442541,305.834887637945
2019-06-09,2019,6,9,17.2666666666667,1708.2375,282.15,1896.7878,0,28.0548,"Early","DFG2019",2018-10-25,227,1.62479536679536,327.568102674388
2019-06-23,2019,6,23,20.9625,1865.92916666667,319.97,2143.3914,0,29.48652,"Late","DFG2019",2018-11-08,227,1.40663184257603,335.525545526324
2020-06-07,2020,6,7,14.4666666666667,1760.1625,263.02,2103.336,0,24.19956,"Early","DFG2020",2019-10-24,227,1.67278064516129,310.676435283517
2020-06-27,2020,6,27,22.2875,1976.30833333333,264.11,2430.51516,0.43,19.52568,"Late","DFG2020",2019-11-13,227,0.876082108805384,314.822998608135
2021-06-06,2021,6,6,16.6041666666667,1531.7625,271.4,1797.18408,0.16,5.9544,"Early","DFG2021",2020-10-22,227,0.358608782936009,295.467484047956
2021-06-20,2021,6,20,23.1625,1645.8125,270.47,2077.0362,20.73,24.11784,"Late","DFG2021",2020-11-05,227,1.04124511602806,306.876132753973
2019-06-10,2019,6,10,20.5375,1728.775,282.15,1919.62368,0,22.83588,"Early","DFG2019",2018-10-25,228,1.11191138161899,328.680014056007
2019-06-24,2019,6,24,22.8916666666667,1888.82083333333,319.97,2172.12768,0,28.73628,"Late","DFG2019",2018-11-08,228,1.25531619949035,336.780861725814
2020-06-08,2020,6,8,13.9833333333333,1774.14583333333,265.09,2123.8254,2.07,20.4894,"Early","DFG2020",2019-10-24,228,1.46527294398093,312.141708227498
2020-06-28,2020,6,28,18.5958333333333,1994.90416666667,264.51,2444.33484,0.4,13.81968,"Late","DFG2020",2019-11-13,228,0.743160026887745,315.566158635023
2021-06-07,2021,6,7,16.35,1548.1125,271.4,1811.27808,0,14.094,"Early","DFG2021",2020-10-22,228,0.862018348623853,296.32950239658
2021-06-21,2021,6,21,19.3125,1665.125,287.16,2093.69268,16.69,16.65648,"Late","DFG2021",2020-11-05,228,0.86247145631068,307.738604210283
2019-06-11,2019,6,11,18.0916666666667,1746.86666666667,291.13,1935.45216,8.98,15.82848,"Early","DFG2019",2018-10-25,229,0.874904467987101,329.554918523994
2019-06-25,2019,6,25,25.4416666666667,1914.2625,319.97,2199.75084,0,27.62316,"Late","DFG2019",2018-11-08,229,1.0857449066492,337.866606632464
2020-06-09,2020,6,9,15.4166666666667,1789.5625,265.3,2144.13084,0.21,20.30544,"Early","DFG2020",2019-10-24,229,1.31710962162162,313.45881784912
2020-06-29,2020,6,29,16.9416666666667,2011.84583333333,264.62,2464.88652,0.11,20.55168,"Late","DFG2020",2019-11-13,229,1.2130848991638,316.779243534187
2021-06-08,2021,6,8,18.475,1566.5875,271.4,1831.70448,0,20.4264,"Early","DFG2021",2020-10-22,229,1.10562381596752,297.435126212547
2021-06-22,2021,6,22,15.5541666666667,1680.67916666667,287.16,2107.49328,0,13.8006,"Late","DFG2021",2020-11-05,229,0.887260648272165,308.625864858556
2019-06-12,2019,6,12,16.5416666666667,1763.40833333333,294.09,1942.88976,2.96,7.4376,"Early","DFG2019",2018-10-25,230,0.449628211586901,330.004546735581
2019-06-26,2019,6,26,25.3458333333333,1939.60833333333,320,2226.54672,0.03,26.79588,"Late","DFG2019",2018-11-08,230,1.05721045536742,338.923817087831
2020-06-10,2020,6,10,16.6458333333333,1806.20833333333,265.63,2164.64004,0.33,20.5092,"Early","DFG2020",2019-10-24,230,1.23209211514393,314.690909964264
2020-06-30,2020,6,30,17.3166666666667,2029.1625,264.79,2482.14924,0.17,17.26272,"Late","DFG2020",2019-11-13,230,0.996884696823867,317.776128231011
2021-06-09,2021,6,9,20.3375,1586.925,272.8,1853.36244,1.4,21.65796,"Early","DFG2021",2020-10-22,230,1.06492735095267,298.5000535635
2021-06-23,2021,6,23,16.5416666666667,1697.22083333333,287.16,2123.6382,0,16.14492,"Late","DFG2021",2020-11-05,230,0.976015314861459,309.601880173417
2019-06-13,2019,6,13,17.8041666666667,1781.2125,294.12,1968.52248,0.03,25.63272,"Early","DFG2019",2018-10-25,231,1.43970344020594,331.444250175787
2019-06-27,2019,6,27,16.7916666666667,1956.4,320.03,2255.8068,0.03,29.26008,"Late","DFG2019",2018-11-08,231,1.74253578163771,340.666352869469
2020-06-11,2020,6,11,16.2083333333333,1822.41666666667,265.87,2185.55676,0.24,20.91672,"Early","DFG2020",2019-10-24,231,1.29049172236504,315.981401686629
2020-07-01,2020,7,1,17.6583333333333,2046.82083333333,280.54,2488.15872,15.75,6.00948,"Late","DFG2020",2019-11-13,231,0.340319773478056,318.116448004489
2021-06-10,2021,6,10,19.8208333333333,1606.74583333333,272.8,1878.79896,0,25.43652,"Early","DFG2021",2020-10-22,231,1.28332243010301,299.783375993603
2021-06-24,2021,6,24,17.4,1714.62083333333,287.16,2136.3174,0,12.6792,"Late","DFG2021",2020-11-05,231,0.728689655172414,310.330569828589
2019-06-14,2019,6,14,20.9416666666667,1802.15416666667,294.12,1992.92436,0,24.40188,"Early","DFG2019",2018-10-25,232,1.16523103859928,332.609481214386
2019-06-28,2019,6,28,18.05,1974.45,320.06,2282.22432,0.03,26.41752,"Late","DFG2019",2018-11-08,232,1.46357451523546,342.129927384704
2020-06-12,2020,6,12,20.4,1842.81666666667,265.87,2207.95128,0,22.39452,"Early","DFG2020",2019-10-24,232,1.09777058823529,317.079172274864
2020-07-02,2020,7,2,17.5458333333333,2064.36666666667,282.38,2504.25648,1.84,16.09776,"Late","DFG2020",2019-11-13,232,0.91746910472572,319.033917109214
2021-06-11,2021,6,11,20.4916666666667,1627.2375,272.8,1904.03172,0,25.23276,"Early","DFG2021",2020-10-22,232,1.23136689711265,301.014742890715
2021-06-25,2021,6,25,17.5625,1732.18333333333,287.2,2155.58712,0.04,19.26972,"Late","DFG2021",2020-11-05,232,1.09720825622776,311.427778084817
2019-06-15,2019,6,15,19.5416666666667,1821.69583333333,311.08,2009.58696,16.96,16.6626,"Early","DFG2019",2018-10-25,233,0.852670362473346,333.462151576859
2019-06-29,2019,6,29,22.1583333333333,1996.60833333333,320.12,2312.307,0.06,30.08268,"Late","DFG2019",2018-11-08,233,1.35762376833396,343.487551153038
2020-06-13,2020,6,13,20.8791666666667,1863.69583333333,266.02,2224.58256,0.15,16.63128,"Early","DFG2020",2019-10-24,233,0.796549032129314,317.875721306993
2020-07-03,2020,7,3,16.8958333333333,2081.2625,282.38,2525.97276,0,21.71628,"Late","DFG2020",2019-11-13,233,1.28530387176326,320.319220980978
2021-06-12,2021,6,12,17.7,1644.9375,272.83,1921.76676,0.03,17.73504,"Early","DFG2021",2020-10-22,233,1.00197966101695,302.016722551732
2021-06-26,2021,6,26,19.3875,1751.57083333333,287.2,2178.43992,0,22.8528,"Late","DFG2021",2020-11-05,233,1.17873887814313,312.60651696296
2019-06-16,2019,6,16,16.825,1838.52083333333,311.42,2022.53796,0.34,12.951,"Early","DFG2019",2018-10-25,234,0.769747399702823,334.231898976562
2019-06-30,2019,6,30,25.6291666666667,2022.2375,320.18,2340.7488,0.06,28.4418,"Late","DFG2019",2018-11-08,234,1.10974345634856,344.597294609387
2020-06-14,2020,6,14,19.0208333333333,1882.71666666667,276.48,2231.42688,10.46,6.84432,"Early","DFG2020",2019-10-24,234,0.359832814895948,318.235554121889
2020-07-04,2020,7,4,18.8625,2100.125,282.52,2536.60176,0.14,10.629,"Late","DFG2020",2019-11-13,234,0.563499005964215,320.882719986942
2021-06-13,2021,6,13,15.1458333333333,1660.08333333333,272.83,1948.75056,0,26.9838,"Early","DFG2021",2020-10-22,234,1.78159889958735,303.79832145132
2021-06-27,2021,6,27,21.1416666666667,1772.7125,287.2,2206.30716,0,27.86724,"Late","DFG2021",2020-11-05,234,1.3181193535672,313.924636316527
2019-06-17,2019,6,17,19.8375,1858.35833333333,311.42,2049.83748,0,27.29952,"Early","DFG2019",2018-10-25,235,1.3761572778828,335.608056254445
2019-07-01,2019,7,1,20.0791666666667,2042.31666666667,320.33,2364.45876,0.15,23.70996,"Late","DFG2019",2018-11-08,235,1.18082390537456,345.778118514761
2020-06-15,2020,6,15,17.2708333333333,1899.9875,278.46,2245.01868,1.98,13.5918,"Early","DFG2020",2019-10-24,235,0.786979975874549,319.022534097764
2020-07-05,2020,7,5,20.2791666666667,2120.40416666667,282.74,2549.00664,0.22,12.40488,"Late","DFG2020",2019-11-13,235,0.611705609204848,321.494425596147
2021-06-14,2021,6,14,19.2708333333333,1679.35416666667,272.86,1978.27596,0.03,29.5254,"Early","DFG2021",2020-10-22,235,1.53212886486487,305.330450316185
2021-06-28,2021,6,28,22.1416666666667,1794.85416666667,287.92,2222.81964,0.72,16.51248,"Late","DFG2021",2020-11-05,235,0.745764998118177,314.670401314646
2019-06-18,2019,6,18,22.6541666666667,1881.0125,311.42,2075.84856,0,26.01108,"Early","DFG2019",2018-10-25,236,1.14818083501931,336.756237089464
2019-07-02,2019,7,2,15.9833333333333,2058.3,320.33,2388.10212,0,23.64336,"Late","DFG2019",2018-11-08,236,1.47925088633994,347.257369401101
2020-06-16,2020,6,16,19.0041666666667,1918.99166666667,278.46,2265.3792,0,20.36052,"Early","DFG2020",2019-10-24,236,1.07137136592852,320.093905463692
2020-07-06,2020,7,6,14.875,2135.27916666667,283.86,2567.2392,1.12,18.23256,"Late","DFG2020",2019-11-13,236,1.22571831932773,322.720143915474
2021-06-15,2021,6,15,17.8583333333333,1697.2125,272.89,2001.906,0.03,23.63004,"Early","DFG2021",2020-10-22,236,1.32319402706486,306.653644343249
2021-06-29,2021,6,29,20.3541666666667,1815.20833333333,291.03,2236.22172,3.11,13.40208,"Late","DFG2021",2020-11-05,236,0.658444053224154,315.32884536787
2019-06-19,2019,6,19,22.4083333333333,1903.42083333333,323.92,2097.64332,12.5,21.79476,"Early","DFG2019",2018-10-25,237,0.972618519895874,337.72885560936
