"Year","Climate","value","B","timeid","var","appl","nitrogen","rep"
"2020","Acc_Radiation",1123.5474,"31
61","Late","Torrild","Split",220,2
"2020","Das",55,"31
61","Late","Torrild","Split",220,2
"2020","Acc_TQ",92.766564018476,"31
61","Late","Torrild","Split",220,2
"2020","Acc_Temperature",724.204166666667,"31
61","Late","Pionier","Combined",176,2
"2020","Acc_Percipitation",48.71,"31
61","Late","Pionier","Combined",176,2
"2020","Acc_Radiation",1164.36204,"31
61","Late","Pionier","Combined",176,2
"2020","Das",57,"31
61","Late","Pionier","Combined",176,2
"2020","Acc_TQ",95.315765755242,"31
61","Late","Pionier","Combined",176,2
"2020","Acc_Temperature",692.141666666667,"31
61","Late","Apertus","Split",176,3
"2020","Acc_Percipitation",48.17,"31
61","Late","Apertus","Split",176,3
"2020","Acc_Radiation",1123.5474,"31
61","Late","Apertus","Split",176,3
"2020","Das",55,"31
61","Late","Apertus","Split",176,3
"2020","Acc_TQ",92.766564018476,"31
61","Late","Apertus","Split",176,3
"2020","Acc_Temperature",630.125,"31
61","Late","Alves","Combined",220,2
"2020","Acc_Percipitation",48.1,"31
61","Late","Alves","Combined",220,2
"2020","Acc_Radiation",990.19368,"31
61","Late","Alves","Combined",220,2
"2020","Das",49,"31
61","Late","Alves","Combined",220,2
"2020","Acc_TQ",79.63918825546,"31
61","Late","Alves","Combined",220,2
"2020","Acc_Temperature",692.141666666667,"31
61","Late","Patras","Split",176,2
"2020","Acc_Percipitation",48.17,"31
61","Late","Patras","Split",176,2
"2020","Acc_Radiation",1123.5474,"31
61","Late","Patras","Split",176,2
"2020","Das",55,"31
61","Late","Patras","Split",176,2
"2020","Acc_TQ",92.766564018476,"31
61","Late","Patras","Split",176,2
"2020","Acc_Temperature",662.1875,"31
61","Late","Torrild","Combined",220,2
"2020","Acc_Percipitation",48.64,"31
61","Late","Torrild","Combined",220,2
"2020","Acc_Radiation",1031.00832,"31
61","Late","Torrild","Combined",220,2
"2020","Das",51,"31
61","Late","Torrild","Combined",220,2
"2020","Acc_TQ",82.188389992226,"31
61","Late","Torrild","Combined",220,2
"2020","Acc_Temperature",630.125,"31
61","Late","Potenzial","Split",176,1
"2020","Acc_Percipitation",48.1,"31
61","Late","Potenzial","Split",176,1
"2020","Acc_Radiation",990.19368,"31
61","Late","Potenzial","Split",176,1
"2020","Das",49,"31
61","Late","Potenzial","Split",176,1
"2020","Acc_TQ",79.63918825546,"31
61","Late","Potenzial","Split",176,1
"2020","Acc_Temperature",630.125,"31
61","Late","Torrild","Combined",220,3
"2020","Acc_Percipitation",48.1,"31
61","Late","Torrild","Combined",220,3
"2020","Acc_Radiation",990.19368,"31
61","Late","Torrild","Combined",220,3
"2020","Das",49,"31
61","Late","Torrild","Combined",220,3
"2020","Acc_TQ",79.63918825546,"31
61","Late","Torrild","Combined",220,3
"2020","Acc_Temperature",533.2125,"31
61","Late","Potenzial","Combined",176,3
"2020","Acc_Percipitation",45.59,"31
61","Late","Potenzial","Combined",176,3
"2020","Acc_Radiation",818.00136,"31
61","Late","Potenzial","Combined",176,3
"2020","Das",41,"31
61","Late","Potenzial","Combined",176,3
"2020","Acc_TQ",65.347608727334,"31
61","Late","Potenzial","Combined",176,3
"2020","Acc_Temperature",724.204166666667,"31
61","Late","Patras","Split",220,3
"2020","Acc_Percipitation",48.71,"31
61","Late","Patras","Split",220,3
"2020","Acc_Radiation",1164.36204,"31
61","Late","Patras","Split",220,3
"2020","Das",57,"31
61","Late","Patras","Split",220,3
"2020","Acc_TQ",95.315765755242,"31
61","Late","Patras","Split",220,3
"2020","Acc_Temperature",724.204166666667,"31
61","Late","Alves","Split",176,3
"2020","Acc_Percipitation",48.71,"31
61","Late","Alves","Split",176,3
"2020","Acc_Radiation",1164.36204,"31
61","Late","Alves","Split",176,3
"2020","Das",57,"31
61","Late","Alves","Split",176,3
"2020","Acc_TQ",95.315765755242,"31
61","Late","Alves","Split",176,3
"2020","Acc_Temperature",565.275,"31
61","Late","Pionier","Split",220,1
"2020","Acc_Percipitation",46.13,"31
61","Late","Pionier","Split",220,1
"2020","Acc_Radiation",858.816,"31
61","Late","Pionier","Split",220,1
"2020","Das",43,"31
61","Late","Pionier","Split",220,1
"2020","Acc_TQ",67.8968104641,"31
61","Late","Pionier","Split",220,1
"2020","Acc_Temperature",507.89583333333,"31
61","Late","Patras","Combined",176,3
"2020","Acc_Percipitation",34.62,"31
61","Late","Patras","Combined",176,3
"2020","Acc_Radiation",789.48072,"31
61","Late","Patras","Combined",176,3
"2020","Das",39,"31
61","Late","Patras","Combined",176,3
"2020","Acc_TQ",63.087098990684,"31
61","Late","Patras","Combined",176,3
"2020","Acc_Temperature",601.88333333333,"31
61","Late","Pionier","Split",176,3
"2020","Acc_Percipitation",46.37,"31
61","Late","Pionier","Split",176,3
"2020","Acc_Radiation",902.12724,"31
61","Late","Pionier","Split",176,3
"2020","Das",45,"31
61","Late","Pionier","Split",176,3
"2020","Acc_TQ",70.2850727747,"31
61","Late","Pionier","Split",176,3
"2020","Acc_Temperature",692.141666666667,"31
61","Late","Torrild","Split",220,3
"2020","Acc_Percipitation",48.17,"31
61","Late","Torrild","Split",220,3
"2020","Acc_Radiation",1123.5474,"31
61","Late","Torrild","Split",220,3
"2020","Das",55,"31
61","Late","Torrild","Split",220,3
"2020","Acc_TQ",92.766564018476,"31
61","Late","Torrild","Split",220,3
"2020","Acc_Temperature",662.1875,"31
61","Late","Apertus","Split",176,1
"2020","Acc_Percipitation",48.64,"31
61","Late","Apertus","Split",176,1
"2020","Acc_Radiation",1031.00832,"31
61","Late","Apertus","Split",176,1
"2020","Das",51,"31
61","Late","Apertus","Split",176,1
"2020","Acc_TQ",82.188389992226,"31
61","Late","Apertus","Split",176,1
"2020","Acc_Temperature",533.2125,"31
61","Late","Patras","Combined",220,1
"2020","Acc_Percipitation",45.59,"31
61","Late","Patras","Combined",220,1
"2020","Acc_Radiation",818.00136,"31
61","Late","Patras","Combined",220,1
"2020","Das",41,"31
61","Late","Patras","Combined",220,1
"2020","Acc_TQ",65.347608727334,"31
61","Late","Patras","Combined",220,1
"2020","Acc_Temperature",724.204166666667,"31
61","Late","Capone","Split",220,2
"2020","Acc_Percipitation",48.71,"31
61","Late","Capone","Split",220,2
"2020","Acc_Radiation",1164.36204,"31
61","Late","Capone","Split",220,2
"2020","Das",57,"31
61","Late","Capone","Split",220,2
"2020","Acc_TQ",95.315765755242,"31
61","Late","Capone","Split",220,2
"2020","Acc_Temperature",517.57916666666,"31
61","Late","Pionier","Combined",220,3
"2020","Acc_Percipitation",31.32,"31
61","Late","Pionier","Combined",220,3
"2020","Acc_Radiation",768.321,"31
61","Late","Pionier","Combined",220,3
"2020","Das",37,"31
61","Late","Pionier","Combined",220,3
"2020","Acc_TQ",57.184627342097,"31
61","Late","Pionier","Combined",220,3
"2020","Acc_Temperature",724.204166666667,"31
61","Late","Capone","Combined",176,3
"2020","Acc_Percipitation",48.71,"31
61","Late","Capone","Combined",176,3
"2020","Acc_Radiation",1164.36204,"31
61","Late","Capone","Combined",176,3
"2020","Das",57,"31
61","Late","Capone","Combined",176,3
"2020","Acc_TQ",95.315765755242,"31
61","Late","Capone","Combined",176,3
"2020","Acc_Temperature",533.2125,"31
61","Late","Apertus","Combined",220,3
"2020","Acc_Percipitation",45.59,"31
61","Late","Apertus","Combined",220,3
"2020","Acc_Radiation",818.00136,"31
61","Late","Apertus","Combined",220,3
"2020","Das",41,"31
61","Late","Apertus","Combined",220,3
"2020","Acc_TQ",65.347608727334,"31
61","Late","Apertus","Combined",220,3
"2020","Acc_Temperature",466.64166666667,"31
61","Late","Patras","Split",176,1
"2020","Acc_Percipitation",25.58,"31
61","Late","Patras","Split",176,1
"2020","Acc_Radiation",726.25968,"31
61","Late","Patras","Split",176,1
"2020","Das",36,"31
61","Late","Patras","Split",176,1
"2020","Acc_TQ",58.336560520055,"31
61","Late","Patras","Split",176,1
"2020","Acc_Temperature",565.275,"31
61","Late","Apertus","Combined",176,1
"2020","Acc_Percipitation",46.13,"31
61","Late","Apertus","Combined",176,1
"2020","Acc_Radiation",858.816,"31
61","Late","Apertus","Combined",176,1
"2020","Das",43,"31
61","Late","Apertus","Combined",176,1
"2020","Acc_TQ",67.8968104641,"31
61","Late","Apertus","Combined",176,1
"2020","Acc_Temperature",662.1875,"31
61","Late","Capone","Combined",220,2
"2020","Acc_Percipitation",48.64,"31
61","Late","Capone","Combined",220,2
"2020","Acc_Radiation",1031.00832,"31
61","Late","Capone","Combined",220,2
"2020","Das",51,"31
61","Late","Capone","Combined",220,2
"2020","Acc_TQ",82.188389992226,"31
61","Late","Capone","Combined",220,2
"2020","Acc_Temperature",724.204166666667,"31
61","Late","Torrild","Combined",176,1
"2020","Acc_Percipitation",48.71,"31
61","Late","Torrild","Combined",176,1
"2020","Acc_Radiation",1164.36204,"31
61","Late","Torrild","Combined",176,1
"2020","Das",57,"31
61","Late","Torrild","Combined",176,1
"2020","Acc_TQ",95.315765755242,"31
61","Late","Torrild","Combined",176,1
"2020","Acc_Temperature",692.141666666667,"31
61","Late","Alves","Combined",220,3
"2020","Acc_Percipitation",48.17,"31
61","Late","Alves","Combined",220,3
"2020","Acc_Radiation",1123.5474,"31
61","Late","Alves","Combined",220,3
"2020","Das",55,"31
61","Late","Alves","Combined",220,3
"2020","Acc_TQ",92.766564018476,"31
61","Late","Alves","Combined",220,3
"2020","Acc_Temperature",724.204166666667,"31
61","Late","Esket","Split",220,1
"2020","Acc_Percipitation",48.71,"31
61","Late","Esket","Split",220,1
"2020","Acc_Radiation",1164.36204,"31
61","Late","Esket","Split",220,1
"2020","Das",57,"31
61","Late","Esket","Split",220,1
"2020","Acc_TQ",95.315765755242,"31
61","Late","Esket","Split",220,1
"2020","Acc_Temperature",565.275,"31
61","Late","Pionier","Combined",176,1
"2020","Acc_Percipitation",46.13,"31
61","Late","Pionier","Combined",176,1
"2020","Acc_Radiation",858.816,"31
61","Late","Pionier","Combined",176,1
"2020","Das",43,"31
61","Late","Pionier","Combined",176,1
"2020","Acc_TQ",67.8968104641,"31
61","Late","Pionier","Combined",176,1
"2020","Acc_Temperature",448.90833333333,"31
61","Late","Patras","Combined",220,3
"2020","Acc_Percipitation",30.54,"31
61","Late","Patras","Combined",220,3
"2020","Acc_Radiation",684.19512,"31
61","Late","Patras","Combined",220,3
"2020","Das",33,"31
61","Late","Patras","Combined",220,3
"2020","Acc_TQ",52.247163294731,"31
61","Late","Patras","Combined",220,3
"2020","Acc_Temperature",692.141666666667,"31
61","Late","Patras","Combined",220,2
"2020","Acc_Percipitation",48.17,"31
61","Late","Patras","Combined",220,2
"2020","Acc_Radiation",1123.5474,"31
61","Late","Patras","Combined",220,2
"2020","Das",55,"31
61","Late","Patras","Combined",220,2
"2020","Acc_TQ",92.766564018476,"31
61","Late","Patras","Combined",220,2
"2020","Acc_Temperature",565.275,"31
61","Late","Pionier","Combined",176,3
"2020","Acc_Percipitation",46.13,"31
61","Late","Pionier","Combined",176,3
"2020","Acc_Radiation",858.816,"31
61","Late","Pionier","Combined",176,3
"2020","Das",43,"31
61","Late","Pionier","Combined",176,3
"2020","Acc_TQ",67.8968104641,"31
61","Late","Pionier","Combined",176,3
"2020","Acc_Temperature",760.812499999997,"31
61","Late","Pionier","Split",220,3
"2020","Acc_Percipitation",48.95,"31
61","Late","Pionier","Split",220,3
"2020","Acc_Radiation",1207.67328,"31
61","Late","Pionier","Split",220,3
"2020","Das",59,"31
61","Late","Pionier","Split",220,3
"2020","Acc_TQ",97.704028065842,"31
61","Late","Pionier","Split",220,3
"2020","Acc_Temperature",692.141666666667,"31
61","Late","Potenzial","Split",220,3
"2020","Acc_Percipitation",48.17,"31
61","Late","Potenzial","Split",220,3
"2020","Acc_Radiation",1123.5474,"31
61","Late","Potenzial","Split",220,3
"2020","Das",55,"31
61","Late","Potenzial","Split",220,3
"2020","Acc_TQ",92.766564018476,"31
61","Late","Potenzial","Split",220,3
"2020","Acc_Temperature",698.79583333333,"31
61","Late","Pionier","Split",176,2
"2020","Acc_Percipitation",48.88,"31
61","Late","Pionier","Split",176,2
"2020","Acc_Radiation",1074.31956,"31
61","Late","Pionier","Split",176,2
"2020","Das",53,"31
61","Late","Pionier","Split",176,2
"2020","Acc_TQ",84.576652302826,"31
61","Late","Pionier","Split",176,2
"2020","Acc_Temperature",724.204166666667,"31
61","Late","Capone","Split",220,1
"2020","Acc_Percipitation",48.71,"31
61","Late","Capone","Split",220,1
"2020","Acc_Radiation",1164.36204,"31
61","Late","Capone","Split",220,1
"2020","Das",57,"31
61","Late","Capone","Split",220,1
"2020","Acc_TQ",95.315765755242,"31
61","Late","Capone","Split",220,1
"2021","Acc_Temperature",455.12916666667,"31
61","Early","Apertus","Combined",176,1
"2021","Acc_Percipitation",37.73,"31
61","Early","Apertus","Combined",176,1
"2021","Acc_Radiation",585.85104,"31
61","Early","Apertus","Combined",176,1
"2021","Das",31,"31
61","Early","Apertus","Combined",176,1
"2021","Acc_TQ",40.869837951177,"31
61","Early","Apertus","Combined",176,1
"2021","Acc_Temperature",597.92916666667,"31
61","Early","Capone","Split",176,1
"2021","Acc_Percipitation",62.47,"31
61","Early","Capone","Split",176,1
"2021","Acc_Radiation",787.80456,"31
61","Early","Capone","Split",176,1
"2021","Das",42,"31
61","Early","Capone","Split",176,1
"2021","Acc_TQ",58.597455614025,"31
61","Early","Capone","Split",176,1
"2021","Acc_Temperature",489.54583333334,"31
61","Early","Apertus","Combined",220,3
"2021","Acc_Percipitation",37.76,"31
61","Early","Apertus","Combined",220,3
"2021","Acc_Radiation",642.36024,"31
61","Early","Apertus","Combined",220,3
"2021","Das",33,"31
61","Early","Apertus","Combined",220,3
"2021","Acc_TQ",44.18356571563,"31
61","Early","Apertus","Combined",220,3
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Alves","Split",220,3
"2021","Acc_Percipitation",70.03,"31
61","Early","Alves","Split",220,3
"2021","Acc_Radiation",801.72828,"31
61","Early","Alves","Split",220,3
"2021","Das",45,"31
61","Early","Alves","Split",220,3
"2021","Acc_TQ",66.190065827331,"31
61","Early","Alves","Split",220,3
"2021","Acc_Temperature",489.54583333334,"31
61","Early","Apertus","Split",176,2
"2021","Acc_Percipitation",37.76,"31
61","Early","Apertus","Split",176,2
"2021","Acc_Radiation",642.36024,"31
61","Early","Apertus","Split",176,2
"2021","Das",33,"31
61","Early","Apertus","Split",176,2
"2021","Acc_TQ",44.18356571563,"31
61","Early","Apertus","Split",176,2
"2021","Acc_Temperature",563.5125,"31
61","Early","Alves","Combined",220,3
"2021","Acc_Percipitation",62.44,"31
61","Early","Alves","Combined",220,3
"2021","Acc_Radiation",731.29536,"31
61","Early","Alves","Combined",220,3
"2021","Das",40,"31
61","Early","Alves","Combined",220,3
"2021","Acc_TQ",55.283727849572,"31
61","Early","Alves","Combined",220,3
"2021","Acc_Temperature",525.32083333333,"31
61","Early","Potenzial","Split",176,1
"2021","Acc_Percipitation",62.41,"31
61","Early","Potenzial","Split",176,1
"2021","Acc_Radiation",688.32756,"31
61","Early","Potenzial","Split",176,1
"2021","Das",38,"31
61","Early","Potenzial","Split",176,1
"2021","Acc_TQ",53.050381291443,"31
61","Early","Potenzial","Split",176,1
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Torrild","Combined",220,3
"2021","Acc_Percipitation",70.03,"31
61","Early","Torrild","Combined",220,3
"2021","Acc_Radiation",801.72828,"31
61","Early","Torrild","Combined",220,3
"2021","Das",45,"31
61","Early","Torrild","Combined",220,3
"2021","Acc_TQ",66.190065827331,"31
61","Early","Torrild","Combined",220,3
"2021","Acc_Temperature",597.92916666667,"31
61","Early","Pionier","Combined",220,2
"2021","Acc_Percipitation",62.47,"31
61","Early","Pionier","Combined",220,2
"2021","Acc_Radiation",787.80456,"31
61","Early","Pionier","Combined",220,2
"2021","Das",42,"31
61","Early","Pionier","Combined",220,2
"2021","Acc_TQ",58.597455614025,"31
61","Early","Pionier","Combined",220,2
"2021","Acc_Temperature",525.32083333333,"31
61","Early","Patras","Combined",220,1
"2021","Acc_Percipitation",62.41,"31
61","Early","Patras","Combined",220,1
"2021","Acc_Radiation",688.32756,"31
61","Early","Patras","Combined",220,1
"2021","Das",38,"31
61","Early","Patras","Combined",220,1
"2021","Acc_TQ",53.050381291443,"31
61","Early","Patras","Combined",220,1
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Esket","Split",176,3
"2021","Acc_Percipitation",70.03,"31
61","Early","Esket","Split",176,3
"2021","Acc_Radiation",801.72828,"31
61","Early","Esket","Split",176,3
"2021","Das",45,"31
61","Early","Esket","Split",176,3
"2021","Acc_TQ",66.190065827331,"31
61","Early","Esket","Split",176,3
"2021","Acc_Temperature",597.92916666667,"31
61","Early","Capone","Split",220,1
"2021","Acc_Percipitation",62.47,"31
61","Early","Capone","Split",220,1
"2021","Acc_Radiation",787.80456,"31
61","Early","Capone","Split",220,1
"2021","Das",42,"31
61","Early","Capone","Split",220,1
"2021","Acc_TQ",58.597455614025,"31
61","Early","Capone","Split",220,1
"2021","Acc_Temperature",597.92916666667,"31
61","Early","Capone","Combined",220,2
"2021","Acc_Percipitation",62.47,"31
61","Early","Capone","Combined",220,2
"2021","Acc_Radiation",787.80456,"31
61","Early","Capone","Combined",220,2
"2021","Das",42,"31
61","Early","Capone","Combined",220,2
"2021","Acc_TQ",58.597455614025,"31
61","Early","Capone","Combined",220,2
"2021","Acc_Temperature",489.54583333334,"31
61","Early","Apertus","Combined",220,2
"2021","Acc_Percipitation",37.76,"31
61","Early","Apertus","Combined",220,2
"2021","Acc_Radiation",642.36024,"31
61","Early","Apertus","Combined",220,2
"2021","Das",33,"31
61","Early","Apertus","Combined",220,2
"2021","Acc_TQ",44.18356571563,"31
61","Early","Apertus","Combined",220,2
"2021","Acc_Temperature",489.54583333334,"31
61","Early","Capone","Combined",176,2
"2021","Acc_Percipitation",37.76,"31
61","Early","Capone","Combined",176,2
"2021","Acc_Radiation",642.36024,"31
61","Early","Capone","Combined",176,2
"2021","Das",33,"31
61","Early","Capone","Combined",176,2
"2021","Acc_TQ",44.18356571563,"31
61","Early","Capone","Combined",176,2
"2021","Acc_Temperature",563.5125,"31
61","Early","Pionier","Combined",176,1
"2021","Acc_Percipitation",62.44,"31
61","Early","Pionier","Combined",176,1
"2021","Acc_Radiation",731.29536,"31
61","Early","Pionier","Combined",176,1
"2021","Das",40,"31
61","Early","Pionier","Combined",176,1
"2021","Acc_TQ",55.283727849572,"31
61","Early","Pionier","Combined",176,1
"2021","Acc_Temperature",563.5125,"31
61","Early","Capone","Combined",220,1
"2021","Acc_Percipitation",62.44,"31
61","Early","Capone","Combined",220,1
"2021","Acc_Radiation",731.29536,"31
61","Early","Capone","Combined",220,1
"2021","Das",40,"31
61","Early","Capone","Combined",220,1
"2021","Acc_TQ",55.283727849572,"31
61","Early","Capone","Combined",220,1
"2021","Acc_Temperature",563.5125,"31
61","Early","Potenzial","Combined",220,3
"2021","Acc_Percipitation",62.44,"31
61","Early","Potenzial","Combined",220,3
"2021","Acc_Radiation",731.29536,"31
61","Early","Potenzial","Combined",220,3
"2021","Das",40,"31
61","Early","Potenzial","Combined",220,3
"2021","Acc_TQ",55.283727849572,"31
61","Early","Potenzial","Combined",220,3
"2021","Acc_Temperature",563.5125,"31
61","Early","Pionier","Split",220,3
"2021","Acc_Percipitation",62.44,"31
61","Early","Pionier","Split",220,3
"2021","Acc_Radiation",731.29536,"31
61","Early","Pionier","Split",220,3
"2021","Das",40,"31
61","Early","Pionier","Split",220,3
"2021","Acc_TQ",55.283727849572,"31
61","Early","Pionier","Split",220,3
"2021","Acc_Temperature",525.32083333333,"31
61","Early","Patras","Split",220,1
"2021","Acc_Percipitation",62.41,"31
61","Early","Patras","Split",220,1
"2021","Acc_Radiation",688.32756,"31
61","Early","Patras","Split",220,1
"2021","Das",38,"31
61","Early","Patras","Split",220,1
"2021","Acc_TQ",53.050381291443,"31
61","Early","Patras","Split",220,1
"2021","Acc_Temperature",525.32083333333,"31
61","Early","Potenzial","Combined",220,1
"2021","Acc_Percipitation",62.41,"31
61","Early","Potenzial","Combined",220,1
"2021","Acc_Radiation",688.32756,"31
61","Early","Potenzial","Combined",220,1
"2021","Das",38,"31
61","Early","Potenzial","Combined",220,1
"2021","Acc_TQ",53.050381291443,"31
61","Early","Potenzial","Combined",220,1
"2021","Acc_Temperature",563.5125,"31
61","Early","Apertus","Split",220,3
"2021","Acc_Percipitation",62.44,"31
61","Early","Apertus","Split",220,3
"2021","Acc_Radiation",731.29536,"31
61","Early","Apertus","Split",220,3
"2021","Das",40,"31
61","Early","Apertus","Split",220,3
"2021","Acc_TQ",55.283727849572,"31
61","Early","Apertus","Split",220,3
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Torrild","Combined",176,3
"2021","Acc_Percipitation",70.03,"31
61","Early","Torrild","Combined",176,3
"2021","Acc_Radiation",801.72828,"31
61","Early","Torrild","Combined",176,3
"2021","Das",45,"31
61","Early","Torrild","Combined",176,3
"2021","Acc_TQ",66.190065827331,"31
61","Early","Torrild","Combined",176,3
"2021","Acc_Temperature",597.92916666667,"31
61","Early","Capone","Split",176,3
"2021","Acc_Percipitation",62.47,"31
61","Early","Capone","Split",176,3
"2021","Acc_Radiation",787.80456,"31
61","Early","Capone","Split",176,3
"2021","Das",42,"31
61","Early","Capone","Split",176,3
"2021","Acc_TQ",58.597455614025,"31
61","Early","Capone","Split",176,3
"2021","Acc_Temperature",563.5125,"31
61","Early","Esket","Split",220,2
"2021","Acc_Percipitation",62.44,"31
61","Early","Esket","Split",220,2
"2021","Acc_Radiation",731.29536,"31
61","Early","Esket","Split",220,2
"2021","Das",40,"31
61","Early","Esket","Split",220,2
"2021","Acc_TQ",55.283727849572,"31
61","Early","Esket","Split",220,2
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Torrild","Combined",220,2
"2021","Acc_Percipitation",70.03,"31
61","Early","Torrild","Combined",220,2
"2021","Acc_Radiation",801.72828,"31
61","Early","Torrild","Combined",220,2
"2021","Das",45,"31
61","Early","Torrild","Combined",220,2
"2021","Acc_TQ",66.190065827331,"31
61","Early","Torrild","Combined",220,2
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Patras","Combined",176,3
"2021","Acc_Percipitation",70.03,"31
61","Early","Patras","Combined",176,3
"2021","Acc_Radiation",801.72828,"31
61","Early","Patras","Combined",176,3
"2021","Das",45,"31
61","Early","Patras","Combined",176,3
"2021","Acc_TQ",66.190065827331,"31
61","Early","Patras","Combined",176,3
"2021","Acc_Temperature",563.5125,"31
61","Early","Pionier","Split",176,1
"2021","Acc_Percipitation",62.44,"31
61","Early","Pionier","Split",176,1
"2021","Acc_Radiation",731.29536,"31
61","Early","Pionier","Split",176,1
"2021","Das",40,"31
61","Early","Pionier","Split",176,1
"2021","Acc_TQ",55.283727849572,"31
61","Early","Pionier","Split",176,1
"2021","Acc_Temperature",563.5125,"31
61","Early","Apertus","Combined",220,1
"2021","Acc_Percipitation",62.44,"31
61","Early","Apertus","Combined",220,1
"2021","Acc_Radiation",731.29536,"31
61","Early","Apertus","Combined",220,1
"2021","Das",40,"31
61","Early","Apertus","Combined",220,1
"2021","Acc_TQ",55.283727849572,"31
61","Early","Apertus","Combined",220,1
"2021","Acc_Temperature",625.5375,"31
61","Early","Esket","Split",176,1
"2021","Acc_Percipitation",70.06,"31
61","Early","Esket","Split",176,1
"2021","Acc_Radiation",844.69608,"31
61","Early","Esket","Split",176,1
"2021","Das",47,"31
61","Early","Esket","Split",176,1
"2021","Acc_TQ",68.42341238546,"31
61","Early","Esket","Split",176,1
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Potenzial","Split",220,3
"2021","Acc_Percipitation",70.03,"31
61","Early","Potenzial","Split",220,3
"2021","Acc_Radiation",801.72828,"31
61","Early","Potenzial","Split",220,3
"2021","Das",45,"31
61","Early","Potenzial","Split",220,3
"2021","Acc_TQ",66.190065827331,"31
61","Early","Potenzial","Split",220,3
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Patras","Split",176,2
"2021","Acc_Percipitation",70.03,"31
61","Early","Patras","Split",176,2
"2021","Acc_Radiation",801.72828,"31
61","Early","Patras","Split",176,2
"2021","Das",45,"31
61","Early","Patras","Split",176,2
"2021","Acc_TQ",66.190065827331,"31
61","Early","Patras","Split",176,2
"2021","Acc_Temperature",525.32083333333,"31
61","Early","Esket","Combined",176,2
"2021","Acc_Percipitation",62.41,"31
61","Early","Esket","Combined",176,2
"2021","Acc_Radiation",688.32756,"31
61","Early","Esket","Combined",176,2
"2021","Das",38,"31
61","Early","Esket","Combined",176,2
"2021","Acc_TQ",53.050381291443,"31
61","Early","Esket","Combined",176,2
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Patras","Split",220,3
"2021","Acc_Percipitation",70.03,"31
61","Early","Patras","Split",220,3
"2021","Acc_Radiation",801.72828,"31
61","Early","Patras","Split",220,3
"2021","Das",45,"31
61","Early","Patras","Split",220,3
"2021","Acc_TQ",66.190065827331,"31
61","Early","Patras","Split",220,3
"2021","Acc_Temperature",563.5125,"31
61","Early","Pionier","Combined",220,1
"2021","Acc_Percipitation",62.44,"31
61","Early","Pionier","Combined",220,1
"2021","Acc_Radiation",731.29536,"31
61","Early","Pionier","Combined",220,1
"2021","Das",40,"31
61","Early","Pionier","Combined",220,1
"2021","Acc_TQ",55.283727849572,"31
61","Early","Pionier","Combined",220,1
"2021","Acc_Temperature",489.54583333334,"31
61","Early","Capone","Combined",176,3
"2021","Acc_Percipitation",37.76,"31
61","Early","Capone","Combined",176,3
"2021","Acc_Radiation",642.36024,"31
61","Early","Capone","Combined",176,3
"2021","Das",33,"31
61","Early","Capone","Combined",176,3
"2021","Acc_TQ",44.18356571563,"31
61","Early","Capone","Combined",176,3
"2021","Acc_Temperature",625.5375,"31
61","Early","Esket","Split",220,1
"2021","Acc_Percipitation",70.06,"31
61","Early","Esket","Split",220,1
"2021","Acc_Radiation",844.69608,"31
61","Early","Esket","Split",220,1
"2021","Das",47,"31
61","Early","Esket","Split",220,1
"2021","Acc_TQ",68.42341238546,"31
61","Early","Esket","Split",220,1
"2021","Acc_Temperature",625.5375,"31
61","Early","Esket","Combined",220,3
"2021","Acc_Percipitation",70.06,"31
61","Early","Esket","Combined",220,3
"2021","Acc_Radiation",844.69608,"31
61","Early","Esket","Combined",220,3
"2021","Das",47,"31
61","Early","Esket","Combined",220,3
"2021","Acc_TQ",68.42341238546,"31
61","Early","Esket","Combined",220,3
"2021","Acc_Temperature",563.5125,"31
61","Early","Patras","Split",220,2
"2021","Acc_Percipitation",62.44,"31
61","Early","Patras","Split",220,2
"2021","Acc_Radiation",731.29536,"31
61","Early","Patras","Split",220,2
"2021","Das",40,"31
61","Early","Patras","Split",220,2
"2021","Acc_TQ",55.283727849572,"31
61","Early","Patras","Split",220,2
"2021","Acc_Temperature",563.5125,"31
61","Early","Alves","Combined",220,1
"2021","Acc_Percipitation",62.44,"31
61","Early","Alves","Combined",220,1
"2021","Acc_Radiation",731.29536,"31
61","Early","Alves","Combined",220,1
"2021","Das",40,"31
61","Early","Alves","Combined",220,1
"2021","Acc_TQ",55.283727849572,"31
61","Early","Alves","Combined",220,1
"2021","Acc_Temperature",587.34583333333,"31
61","Early","Esket","Split",220,3
"2021","Acc_Percipitation",70.03,"31
61","Early","Esket","Split",220,3
"2021","Acc_Radiation",801.72828,"31
61","Early","Esket","Split",220,3
"2021","Das",45,"31
61","Early","Esket","Split",220,3
"2021","Acc_TQ",66.190065827331,"31
61","Early","Esket","Split",220,3
"2021","Acc_Temperature",525.32083333333,"31
61","Early","Potenzial","Split",176,2
